playerID,Name,bats,throws,debut,final,NumYears
millsal01,Alan Mills,R,R,1990,2001,12
millwke01,Kevin Millwood,R,R,1997,2012,16
milnejo01,John Milner,L,L,1971,1982,12
milonto01,Tommy Milone,L,L,2011,2020,10
miltoer01,Eric Milton,L,L,1998,2009,11
minchdo01,Don Mincher,L,R,1960,1972,13
mingost01,Steve Mingori,L,L,1970,1979,10
minnepa01,Paul Minner,L,L,1946,1956,10
minosmi01,Minnie Minoso,R,R,1949,1980,17
mintogr01,Greg Minton,B,R,1975,1990,16
mirabdo01,Doug Mirabelli,R,R,1996,2007,12
mirabpa01,Paul Mirabella,L,L,1978,1990,13
mitchcl01,Clarence Mitchell,L,L,1911,1932,18
mitchda01,Dale Mitchell,L,L,1946,1956,11
mitchke01,Kevin Mitchell,R,R,1984,1998,13
mitchwi01,Willie Mitchell,R,L,1909,1919,11
mittege01,George Mitterwald,R,R,1966,1977,11
mizejo01,Johnny Mize,L,R,1936,1953,15
mlickda01,Dave Mlicki,R,R,1992,2002,10
moehlbr01,Brian Moehler,R,R,1996,2010,14
moellch01,Chad Moeller,R,R,2000,2010,11
moffira01,Randy Moffitt,R,R,1972,1983,12
mogrige01,George Mogridge,L,L,1911,1927,15
molinbe01,Bengie Molina,R,R,1998,2010,13
molinjo01,Jose Molina,R,R,1999,2014,15
molinya01,Yadier Molina,R,R,2004,2020,17
molitpa01,Paul Molitor,R,R,1978,1998,21
monbobi01,Bill Monbouquette,R,R,1958,1968,11
mondari01,Rick Monday,L,L,1966,1984,19
mondera01,Raul Mondesi,R,R,1993,2005,13
moneydo01,Don Money,R,R,1968,1983,16
mongesi01,Sid Monge,B,L,1975,1984,10
montawi01,Willie Montanez,L,L,1966,1982,14
montejo01,John Montefusco,R,R,1974,1986,13
montemi01,Miguel Montero,L,R,2006,2018,13
monteri01,Rich Monteleone,R,R,1987,1996,10
montgbo01,Bob Montgomery,R,R,1970,1979,10
montgje01,Jeff Montgomery,R,R,1987,1999,13
moonwa01,Wally Moon,L,R,1954,1965,12
moorech02,Charlie Moore,R,R,1973,1987,15
mooredo01,Donnie Moore,L,R,1975,1988,13
mooreea01,Earl Moore,R,R,1901,1914,14
mooreed01,Eddie Moore,R,R,1923,1934,10
moorege03,Gene Moore,L,L,1931,1945,14
moorejo01,Johnny Moore,L,R,1928,1945,10
moorejo02,Jo-Jo Moore,L,R,1930,1941,12
mooremi01,Mike Moore,R,R,1982,1995,14
moorera01,Randy Moore,L,R,1927,1937,10
moorera02,Ray Moore,R,R,1952,1963,11
moorete01,Terry Moore,R,R,1935,1948,11
moosebo01,Bob Moose,R,R,1967,1976,10
moralfr01,Franklin Morales,L,L,2007,2016,10
moralje01,Jerry Morales,R,R,1969,1983,15
moraljo01,Jose Morales,R,R,1973,1984,12
moralke01,Kendrys Morales,B,R,2006,2019,13
morame01,Melvin Mora,R,R,1999,2011,13
moranmi01,Mickey Morandini,L,R,1990,2000,11
moranpa01,Pat Moran,R,R,1901,1914,14
mordemi01,Mike Mordecai,R,R,1994,2005,12
morelke01,Keith Moreland,R,R,1978,1989,12
morelmi01,Mitch Moreland,L,L,2010,2020,11
morenom01,Omar Moreno,L,L,1975,1986,12
morgacy01,Cy Morgan,R,R,1903,1913,10
morgajo02,Joe Morgan,L,R,1963,1984,22
morgami01,Mike Morgan,R,R,1978,2002,22
morgato01,Tom Morgan,R,R,1951,1963,12
moriage02,George Moriarty,R,R,1903,1916,13
morneju01,Justin Morneau,L,R,2003,2016,14
morriha02,Hal Morris,L,L,1988,2000,13
morrija02,Jack Morris,R,R,1977,1994,18
morriji01,Jim Morrison,R,R,1977,1988,12
morrijo01,John Morrill,R,R,1876,1890,15
morrijo04,Johnny Morrison,R,R,1920,1930,10
morrilo01,Logan Morrison,L,L,2010,2020,11
morrima01,Matt Morris,R,R,1997,2008,11
morrobr01,Brandon Morrow,R,R,2007,2018,12
morsemi01,Mike Morse,R,R,2005,2017,13
mortoch02,Charlie Morton,R,R,2008,2020,13
mortogu01,Guy Morton,R,R,1914,1924,11
mosebll01,Lloyd Moseby,L,R,1980,1991,12
mosesjo01,John Moses,B,L,1982,1992,11
moseswa01,Wally Moses,L,L,1935,1951,17
mossbr01,Brandon Moss,L,R,2007,2017,11
mossido01,Don Mossi,L,L,1954,1965,12
mossle01,Les Moss,R,R,1946,1958,13
mostijo01,Johnny Mostil,R,R,1918,1929,10
motagu01,Guillermo Mota,R,R,1999,2012,14
motama01,Manny Mota,R,R,1962,1982,20
moustmi01,Mike Moustakas,L,R,2011,2020,10
mowremi01,Mike Mowrey,R,R,1905,1917,13
moyerja01,Jamie Moyer,L,L,1986,2012,25
moylape01,Peter Moylan,R,R,2006,2018,12
muellbi02,Bill Mueller,B,R,1996,2006,11
muelldo01,Don Mueller,L,R,1948,1959,12
muellhe01,Heinie Mueller,L,L,1920,1935,11
muellra01,Ray Mueller,R,R,1935,1951,14
mujiced01,Edward Mujica,R,R,2006,2017,11
mulhote01,Terry Mulholland,R,L,1986,2006,20
mullato01,Tony Mullane,B,NULL,1881,1894,13
mullige01,George Mullin,R,R,1902,1915,14
mullipa01,Pat Mullin,L,R,1940,1953,10
mullira01,Rance Mulliniks,L,R,1977,1992,16
mulvejo01,Joe Mulvey,R,R,1883,1895,12
mumphje01,Jerry Mumphrey,B,R,1974,1988,15
muncrbo01,Bob Muncrief,R,R,1937,1951,12
mungere01,Red Munger,R,R,1943,1956,10
mungova01,Van Mungo,R,R,1931,1945,14
munozmi01,Mike Munoz,L,L,1989,2000,12
munsoth01,Thurman Munson,R,R,1969,1979,11
murcebo01,Bobby Murcer,L,R,1965,1983,17
murphda02,Danny Murphy,R,R,1900,1915,16
murphda05,Dale Murphy,R,R,1976,1993,18
murphda07,David Murphy,L,L,2006,2015,10
murphda08,Daniel Murphy,L,R,2008,2020,12
murphdw01,Dwayne Murphy,L,R,1978,1989,12
murphed02,Eddie Murphy,L,R,1912,1926,11
murphjo04,Johnny Murphy,R,R,1932,1947,13
murphmo01,Morgan Murphy,R,R,1890,1901,11
murphro01,Rob Murphy,L,L,1985,1995,11
murphto02,Tom Murphy,R,R,1968,1979,12
murrada01,Dale Murray,R,R,1974,1985,12
murraed02,Eddie Murray,B,R,1977,1997,21
murrare01,Red Murray,R,R,1906,1917,11
murreiv01,Ivan Murrell,R,R,1963,1974,10
musiast01,Stan Musial,L,L,1941,1963,22
mussimi01,Mike Mussina,L,R,1991,2008,18
myattgl01,Glenn Myatt,L,R,1920,1936,16
myerbu01,Buddy Myer,L,R,1925,1941,17
myersbr01,Brett Myers,R,R,2002,2013,12
myersgr01,Greg Myers,L,R,1987,2005,18
myershy01,Hi Myers,R,R,1909,1925,14
myersmi01,Mike Myers,L,L,1995,2007,13
myersra01,Randy Myers,L,L,1985,1998,14
nadyxa01,Xavier Nady,R,R,2000,2014,12
nagych01,Charles Nagy,L,R,1990,2003,14
napolmi01,Mike Napoli,R,R,2006,2017,12
naragha01,Hal Naragon,L,R,1951,1962,10
nashbi01,Billy Nash,R,R,1884,1898,15
nathajo01,Joe Nathan,R,R,1999,2016,16
navardi01,Dioner Navarro,B,R,2004,2016,13
navarja01,Jaime Navarro,R,R,1989,2000,12
neaglde01,Denny Neagle,L,L,1991,2003,13
needhto01,Tom Needham,R,R,1904,1914,11
nehfar01,Art Nehf,L,L,1915,1929,15
nelsoca01,Candy Nelson,L,R,1872,1890,13
nelsoda01,Dave Nelson,R,R,1968,1977,10
nelsoge01,Gene Nelson,R,R,1981,1993,13
nelsoje01,Jeff Nelson,R,R,1992,2006,15
nenro01,Robb Nen,R,R,1993,2002,10
neshepa01,Pat Neshek,B,R,2006,2019,13
nettlgr01,Graig Nettles,L,R,1967,1988,22
nevinph01,Phil Nevin,R,R,1995,2006,12
newcodo01,Don Newcombe,L,R,1949,1960,10
newhoha01,Hal Newhouser,L,L,1939,1955,17
newsobo01,Bobo Newsom,R,R,1929,1953,20
newsosk01,Skeeter Newsome,R,R,1935,1947,12
nicasju01,Juan Nicasio,R,R,2011,2020,10
nichobi01,Bill Nicholson,L,R,1936,1953,16
nichoki01,Kid Nichols,B,R,1890,1906,15
nicolhu01,Hugh Nicol,R,R,1881,1890,10
niedeto01,Tom Niedenfuer,R,R,1981,1990,10
niekrjo01,Joe Niekro,R,R,1967,1988,22
niekrph01,Phil Niekro,R,R,1964,1987,24
niemabo01,Bob Nieman,R,R,1951,1962,12
nievewi01,Wil Nieves,R,R,2002,2015,12
nitkocj01,C. J. Nitkowski,L,L,1995,2005,10
nixla01,Laynce Nix,L,L,2003,2013,11
nixonot01,Otis Nixon,B,R,1983,1999,17
nixonru01,Russ Nixon,L,R,1957,1968,12
nixontr01,Trot Nixon,L,L,1996,2008,12
nokesma01,Matt Nokes,L,R,1985,1995,11
nolanga01,Gary Nolan,R,R,1967,1977,10
nolanjo01,Joe Nolan,L,R,1972,1985,11
nolasri01,Ricky Nolasco,R,R,2006,2017,12
nolesdi01,Dickie Noles,R,R,1979,1990,11
nomohi01,Hideo Nomo,R,R,1995,2008,12
norenir01,Irv Noren,L,L,1950,1960,11
normafr01,Fred Norman,B,L,1962,1980,16
norribu01,Bud Norris,R,R,2009,2018,10
norrimi01,Mike Norris,R,R,1975,1990,10
northbi01,Bill North,B,R,1971,1981,11
northji01,Jim Northrup,L,R,1964,1975,12
northro01,Ron Northey,L,R,1942,1957,12
nortogr01,Greg Norton,B,R,1996,2009,13
novaiv01,Ivan Nova,R,R,2010,2020,11
nunamle01,Les Nunamaker,R,R,1911,1922,12
nunezab01,Abraham Nunez,B,R,1997,2008,12
nunezed01,Ed Nunez,R,R,1982,1994,13
nunezed02,Eduardo Nunez,R,R,2010,2020,11
nuxhajo01,Joe Nuxhall,L,L,1944,1966,16
oatesjo01,Johnny Oates,L,R,1970,1981,11
oberkke01,Ken Oberkfell,L,R,1977,1992,16
obriech01,Charlie O'Brien,R,R,1985,2000,15
obriepe03,Pete O'Brien,L,L,1982,1993,12
oconnda02,Danny O'Connell,R,R,1950,1962,10
oconnja01,Jack O'Connor,R,R,1887,1910,21
odayda01,Darren O'Day,R,R,2008,2020,13
odeake01,Ken O'Dea,L,R,1935,1946,12
odellbi01,Billy O'Dell,B,L,1954,1967,13
odombl01,Blue Moon Odom,R,R,1964,1976,13
odoulle01,Lefty O'Doul,L,L,1919,1934,11
oeschjo01,Joe Oeschger,R,R,1914,1925,12
oestero01,Ron Oester,B,R,1978,1990,13
ofarrbo01,Bob O'Farrell,R,R,1915,1935,21
offerjo01,Jose Offerman,B,R,1990,2005,15
officro01,Rowland Office,L,L,1972,1983,11
oflaher01,Eric O'Flaherty,L,L,2006,2017,12
oglivbe01,Ben Oglivie,L,L,1971,1986,16
ohkato01,Tomo Ohka,B,R,1999,2009,10
ohmanwi01,Will Ohman,L,L,2000,2012,10
ojedabo01,Bob Ojeda,L,L,1980,1994,15
oldriru01,Rube Oldring,R,R,1905,1918,13
olearch01,Charley O'Leary,R,R,1904,1934,11
oleartr01,Troy O'Leary,L,L,1993,2003,11
olerujo01,John Olerud,L,L,1989,2005,17
olivaom01,Omar Olivares,R,R,1990,2001,12
olivato01,Tony Oliva,L,R,1962,1976,15
oliveal01,Al Oliver,L,L,1968,1985,18
oliveda02,Darren Oliver,R,L,1993,2013,20
olivege01,Gene Oliver,R,R,1959,1969,10
olivejo01,Joe Oliver,R,R,1989,2001,13
olivomi01,Miguel Olivo,R,R,2002,2014,13
olsongr01,Gregg Olson,R,R,1988,2001,14
olsoniv01,Ivy Olson,R,R,1911,1924,14
oneilpa01,Paul O'Neill,L,L,1985,2001,17
oneilst01,Steve O'Neill,R,R,1911,1928,17
oneilti01,Tip O'Neill,R,R,1883,1892,10
ontivst02,Steve Ontiveros,R,R,1985,2000,10
oquenjo01,Jose Oquendo,B,R,1983,1995,12
ordonma01,Magglio Ordonez,R,R,1997,2011,15
oroscje01,Jesse Orosco,R,L,1979,2003,24
orourfr01,Frank O'Rourke,R,R,1912,1931,14
orourji01,Jim O'Rourke,R,R,1872,1904,23
orsuljo01,Joe Orsulak,L,L,1983,1997,14
ortajo01,Jorge Orta,L,R,1972,1987,16
ortegph01,Phil Ortega,R,R,1960,1969,10
orthal01,Al Orth,L,R,1895,1909,15
ortizda01,David Ortiz,L,L,1997,2016,20
ortizju01,Junior Ortiz,R,R,1982,1994,13
ortizra01,Ramon Ortiz,R,R,1999,2013,12
ortizru01,Russ Ortiz,R,R,1998,2010,12
osikke01,Keith Osik,R,R,1996,2005,10
osteecl01,Claude Osteen,L,L,1957,1975,18
osterfr01,Fritz Ostermueller,L,L,1934,1948,15
osunaan01,Antonio Osuna,R,R,1995,2005,11
oswalro01,Roy Oswalt,R,R,2001,2013,13
otisam01,Amos Otis,R,R,1967,1984,17
otoolji01,Jim O'Toole,B,L,1958,1967,10
ottavad01,Adam Ottavino,B,R,2010,2020,10
ottme01,Mel Ott,L,R,1926,1947,22
outlaji01,Jimmy Outlaw,R,R,1937,1949,10
overbly01,Lyle Overbay,L,L,2001,2014,14
overmst01,Stubby Overmire,R,L,1943,1952,10
owchibo01,Bob Owchinko,L,L,1976,1986,10
owenmi01,Mickey Owen,R,R,1937,1954,13
owensji01,Jim Owens,R,R,1955,1967,12
owensp01,Spike Owen,B,R,1983,1995,13
pacioto01,Tom Paciorek,R,R,1970,1987,18
padilvi01,Vicente Padilla,R,R,1999,2012,14
pafkoan01,Andy Pafko,R,R,1943,1959,17
paganan01,Angel Pagan,B,R,2006,2016,11
paganjo01,Jose Pagan,R,R,1959,1973,15
pagliji01,Jim Pagliaroni,R,R,1955,1969,11
paglimi01,Mike Pagliarulo,L,R,1984,1995,11
pagnoto01,Tom Pagnozzi,R,R,1987,1998,12
paintla01,Lance Painter,L,L,1993,2003,10
palicer01,Erv Palica,R,R,1945,1956,10
palldo01,Donn Pall,R,R,1988,1998,10
palmeda01,David Palmer,R,R,1978,1989,10
palmede01,Dean Palmer,R,R,1989,2003,14
palmeji01,Jim Palmer,R,R,1965,1984,19
palmeor01,Orlando Palmeiro,L,L,1995,2007,13
palmera01,Rafael Palmeiro,L,L,1986,2005,20
papeljo01,Jonathan Papelbon,R,R,2005,2016,12
pappami01,Milt Pappas,R,R,1957,1973,17
paquecr01,Craig Paquette,R,R,1993,2003,11
parenfr01,Freddy Parent,R,R,1899,1911,12
parenma01,Mark Parent,R,R,1986,1998,13
parkch01,Chan Ho Park,R,R,1994,2010,17
parkeda01,Dave Parker,L,R,1973,1991,19
parmero01,Roy Parmelee,R,R,1929,1939,10
parneme01,Mel Parnell,L,L,1947,1956,10
parrage01,Gerardo Parra,L,L,2009,2019,11
parreje01,Jeff Parrett,R,R,1986,1996,10
parrila01,Larry Parrish,R,R,1974,1988,15
parrila02,Lance Parrish,R,R,1977,1995,19
pascuca02,Camilo Pascual,R,R,1954,1971,18
paskedo01,Dode Paskert,R,R,1907,1921,15
pasquda01,Dan Pasqua,L,L,1985,1994,10
passecl01,Claude Passeau,R,R,1935,1947,13
patekfr01,Freddie Patek,R,R,1968,1981,14
pattebo01,Bob Patterson,R,L,1985,1998,13
patteco01,Corey Patterson,L,R,2000,2011,12
pattima01,Marty Pattin,R,R,1968,1980,13
pavanca01,Carl Pavano,R,R,1998,2012,14
pavledo01,Don Pavletich,R,R,1957,1971,12
paytoja01,Jay Payton,R,R,1998,2010,12
pearcst01,Steve Pearce,R,R,2007,2019,13
pearsmo01,Monte Pearson,R,R,1932,1941,10
peavyja01,Jake Peavy,R,R,2002,2016,15
peckiro01,Roger Peckinpaugh,R,R,1910,1927,17
pedrodu01,Dustin Pedroia,R,R,2006,2019,14
peitzhe01,Heinie Peitz,R,R,1892,1913,16
pelfrmi01,Mike Pelfrey,R,R,2006,2017,12
peltyba01,Barney Pelty,R,R,1903,1912,10
penaal01,Alejandro Pena,R,R,1981,1996,15
penabr01,Brayan Pena,B,R,2005,2016,12
penaca01,Carlos Pena,L,L,2001,2014,14
penaor01,Orlando Pena,R,R,1958,1975,14
penato01,Tony Pena,R,R,1980,1997,18
pencehu01,Hunter Pence,R,R,2007,2020,14
pendlte01,Terry Pendleton,B,R,1984,1998,15
pennicl01,Cliff Pennington,B,R,2008,2018,11
pennohe01,Herb Pennock,B,L,1912,1934,22
pennybr01,Brad Penny,R,R,2000,2014,14
pepitjo01,Joe Pepitone,L,L,1962,1973,12
peraljh01,Jhonny Peralta,R,R,2003,2017,15
peraljo01,Joel Peralta,R,R,2005,2016,12
percitr01,Troy Percival,R,R,1995,2009,14
perezed01,Eduardo Perez,R,R,1993,2006,13
perezed02,Eddie Perez,R,R,1995,2005,11
perezma01,Marty Perez,R,R,1969,1978,10
perezne01,Neifi Perez,B,R,1996,2007,12
perezod01,Odalis Perez,L,L,1998,2008,10
perezol01,Oliver Perez,L,L,2002,2020,18
perezpa01,Pascual Perez,R,R,1980,1991,11
perezto01,Tony Perez,R,R,1964,1986,23
perezto03,Tomas Perez,B,R,1995,2008,12
perkicy01,Cy Perkins,R,R,1915,1934,17
perkigl01,Glen Perkins,L,L,2006,2017,12
perraro01,Ron Perranoski,L,L,1961,1973,13
perripo01,Pol Perritt,R,R,1912,1921,10
perryga01,Gaylord Perry,R,R,1962,1983,22
perryge01,Gerald Perry,L,R,1983,1995,13
perryji01,Jim Perry,B,R,1959,1975,17
peskyjo01,Johnny Pesky,L,R,1942,1954,10
peterfr01,Fritz Peterson,B,L,1966,1976,11
peterga01,Gary Peters,L,L,1959,1972,14
peterjo01,John Peters,R,R,1874,1884,11
peterru02,Rusty Peters,R,R,1936,1947,10
petityu01,Yusmeiro Petit,R,R,2006,2020,13
petrage01,Geno Petralli,L,R,1982,1993,12
petrori01,Rico Petrocelli,R,R,1963,1976,13
petryda01,Dan Petry,R,R,1979,1991,13
pettian01,Andy Pettitte,L,L,1995,2013,18
pettiga01,Gary Pettis,B,R,1982,1992,11
pfefffr01,Fred Pfeffer,R,R,1882,1897,16
pfeffje01,Jeff Pfeffer,R,R,1911,1924,13
phelpba01,Babe Phelps,L,R,1931,1942,11
phelped01,Ed Phelps,R,R,1902,1913,11
phelpke01,Ken Phelps,L,L,1980,1990,11
phillbi01,Bill Phillips,R,R,1879,1888,10
phillbr01,Brandon Phillips,R,R,2002,2018,17
phillbu02,Bubba Phillips,R,R,1955,1964,10
phillda01,Dave Philley,B,R,1941,1962,18
phillde01,Deacon Phillippe,R,R,1899,1911,13
phillmi01,Mike Phillips,L,R,1973,1983,11
phillto02,Tony Phillips,B,R,1982,1999,18
piazzmi01,Mike Piazza,R,R,1992,2007,16
pichahi01,Hipolito Pichardo,R,R,1992,2002,10
picinva01,Val Picinich,R,R,1916,1933,18
piercbi02,Billy Pierce,L,L,1945,1964,18
pierrju01,Juan Pierre,L,L,2000,2013,14
piersji01,Jim Piersall,R,R,1950,1967,17
pierzaj01,A. J. Pierzynski,L,R,1998,2016,19
pikeli01,Lip Pike,L,L,1871,1887,10
pineijo01,Joel Pineiro,R,R,2000,2011,12
pinielo01,Lou Piniella,R,R,1964,1984,18
pinknge01,George Pinkney,L,R,1884,1893,10
pinsova01,Vada Pinson,L,L,1958,1975,18
pipgrge01,George Pipgras,R,R,1923,1935,11
pippwa01,Wally Pipp,L,L,1913,1928,15
pizarju01,Juan Pizarro,L,L,1957,1974,18
planked01,Eddie Plank,L,L,1901,1917,17
plesada01,Dan Plesac,L,L,1986,2003,18
plummbi01,Bill Plummer,R,R,1968,1978,10
plunker01,Eric Plunk,R,R,1986,1999,14
pocorbi01,Biff Pocoroba,B,R,1975,1984,10
podrejo01,Johnny Podres,L,L,1953,1969,15
podsesc01,Scott Podsednik,L,L,2001,2012,11
polanpl01,Placido Polanco,R,R,1998,2013,16
polleho01,Howie Pollet,L,L,1941,1956,14
polonlu01,Luis Polonia,L,L,1987,2000,12
pomerdr01,Drew Pomeranz,R,L,2011,2020,10
ponsosi01,Sidney Ponson,R,R,1998,2009,12
pooleji02,Jim Poole,L,L,1990,2000,11
popovpa01,Paul Popovich,B,R,1964,1975,11
porceri01,Rick Porcello,R,R,2009,2020,12
portebo01,Bob Porterfield,R,R,1948,1959,12
porteda02,Darrell Porter,L,R,1971,1987,17
portuma01,Mark Portugal,R,R,1985,1999,15
posadjo01,Jorge Posada,B,R,1995,2011,17
poseybu01,Buster Posey,R,R,2009,2019,11
postwa01,Wally Post,R,R,1949,1964,15
pottene01,Nels Potter,L,R,1936,1949,12
powelbo01,Boog Powell,L,R,1961,1977,17
powelja01,Jack Powell,R,R,1897,1912,16
powelja03,Jake Powell,R,R,1930,1945,11
powelja04,Jay Powell,R,R,1995,2005,11
powerdo01,Doc Powers,R,R,1898,1909,11
powerte01,Ted Power,R,R,1981,1993,13
powervi01,Vic Power,R,R,1954,1965,12
pradoma01,Martin Prado,R,R,2006,2019,14
prattde01,Del Pratt,R,R,1912,1924,13
prattto02,Todd Pratt,R,R,1992,2006,14
priceda01,David Price,L,L,2008,2019,12
pricejo02,Joe Price,R,L,1980,1990,11
priddje01,Jerry Priddy,R,R,1941,1953,11
pridecu01,Curtis Pride,L,R,1993,2006,11
princto01,Tom Prince,R,R,1987,2003,17
pryorgr01,Greg Pryor,R,R,1976,1986,10
puckeki01,Kirby Puckett,R,R,1984,1995,12
puhlte01,Terry Puhl,L,R,1977,1991,15
pujolal01,Albert Pujols,R,R,2001,2020,20
puntoni01,Nick Punto,B,R,2001,2014,14
purcebl01,Blondie Purcell,R,R,1879,1890,12
purkebo01,Bob Purkey,R,R,1954,1966,13
putzjj01,J. J. Putz,R,R,2003,2014,12
pytlafr01,Frankie Pytlak,R,R,1932,1946,12
quallch01,Chad Qualls,R,R,2004,2017,14
quantpa01,Paul Quantrill,L,R,1992,2005,14
questjo01,Joe Quest,R,R,1871,1886,10
quinnja01,Jack Quinn,R,R,1909,1933,23
quinnjo02,Joe Quinn,R,R,1884,1901,17
quinthu01,Humberto Quintero,R,R,2003,2014,12
quirkja01,Jamie Quirk,L,R,1975,1992,18
quirogu01,Guillermo Quiroz,R,R,2004,2014,10
quiseda01,Dan Quisenberry,R,R,1979,1990,12
raburry01,Ryan Raburn,R,R,2004,2017,12
radboch01,Old Hoss Radbourn,R,R,1880,1891,12
radclri01,Rip Radcliff,L,L,1934,1943,10
raderda01,Dave Rader,L,R,1971,1980,10
raderdo02,Doug Rader,R,R,1967,1977,11
radfopa01,Paul Radford,R,R,1883,1894,12
radinsc01,Scott Radinsky,L,L,1990,2001,11
radkebr01,Brad Radke,R,R,1995,2006,12
raffeke01,Ken Raffensberger,R,L,1939,1954,15
raganpa01,Pat Ragan,R,R,1909,1923,11
raineti01,Tim Raines,B,R,1979,2002,23
ramirar01,Aramis Ramirez,R,R,1998,2015,18
ramirha01,Hanley Ramirez,R,R,2005,2019,15
ramirma02,Manny Ramirez,R,R,1993,2011,19
ramirra01,Rafael Ramirez,R,R,1980,1992,13
ramosdo01,Domingo Ramos,R,R,1978,1990,11
ramospe01,Pedro Ramos,B,R,1955,1970,15
ramoswi01,Wilson Ramos,R,R,2010,2020,11
randajo01,Joe Randa,R,R,1995,2006,12
randlle01,Lenny Randle,B,R,1971,1982,12
randowi01,Willie Randolph,R,R,1975,1992,18
ransoco01,Cody Ransom,R,R,2001,2013,11
rapppa01,Pat Rapp,R,R,1992,2001,10
raridbi01,Bill Rariden,R,R,1909,1920,12
raschvi01,Vic Raschi,R,R,1946,1955,10
rasmuco01,Colby Rasmus,L,L,2009,2018,10
rasmude01,Dennis Rasmussen,L,L,1983,1995,12
rauchjo01,Jon Rauch,R,R,2002,2013,11
rawlesh01,Shane Rawley,R,L,1978,1989,12
rawlijo01,Johnny Rawlings,R,R,1914,1926,12
rayjo01,Johnny Ray,B,R,1981,1990,10
raymocl01,Claude Raymond,R,R,1959,1971,12
readyra01,Randy Ready,R,R,1983,1995,13
reardje01,Jeff Reardon,R,R,1979,1994,16
rebouje01,Jeff Reboulet,R,R,1992,2003,12
reddijo01,Josh Reddick,L,R,2009,2020,12
redmama01,Mark Redman,L,L,1999,2008,10
redmomi01,Mike Redmond,R,R,1998,2010,13
redusga01,Gary Redus,R,R,1982,1994,13
reedho01,Howie Reed,R,R,1958,1971,10
reedje02,Jeff Reed,L,R,1984,2000,17
reedjo01,Jody Reed,R,R,1987,1997,11
reedri01,Rick Reed,R,R,1988,2003,15
reedro01,Ron Reed,R,R,1966,1984,19
reedst01,Steve Reed,R,R,1992,2005,14
reesepe01,Pee Wee Reese,R,R,1940,1958,16
reeseri01,Rich Reese,L,L,1964,1973,10
reganph01,Phil Regan,R,R,1960,1972,13
reichri01,Rick Reichardt,R,R,1964,1974,11
reilljo01,John Reilly,R,R,1880,1891,10
reisepe01,Pete Reiser,L,R,1940,1952,10
reitzke01,Ken Reitz,R,R,1972,1982,11
relafde01,Desi Relaford,B,R,1996,2007,11
remlimi01,Mike Remlinger,L,L,1991,2006,14
remseja01,Jack Remsen,R,R,1872,1884,10
remyje01,Jerry Remy,L,R,1975,1984,10
renkost01,Steve Renko,R,R,1969,1983,15
renteed01,Edgar Renteria,R,R,1996,2011,16
retteme01,Merv Rettenmund,R,R,1968,1980,13
reulbed01,Ed Reulbach,R,R,1905,1917,13
reuscri01,Rick Reuschel,R,R,1972,1991,19
reussje01,Jerry Reuss,L,L,1969,1990,22
reyesal01,Alberto Reyes,R,R,1995,2008,13
reyesde01,Dennys Reyes,R,L,1997,2011,15
reyesjo01,Jose Reyes,B,R,2003,2018,16
reynoal01,Allie Reynolds,R,R,1942,1954,13
reynoar02,Armando Reynoso,R,R,1991,2002,12
reynoca01,Carl Reynolds,R,R,1927,1939,13
reynocr01,Craig Reynolds,L,R,1975,1989,15
reynoha01,Harold Reynolds,B,R,1983,1994,12
reynoma01,Mark Reynolds,R,R,2007,2019,13
reynosh01,Shane Reynolds,R,R,1992,2004,13
rhemfl01,Flint Rhem,R,R,1924,1936,12
rhodear01,Arthur Rhodes,L,L,1991,2011,20
rhoderi01,Rick Rhoden,R,R,1974,1989,16
ricede01,Del Rice,R,R,1945,1961,17
riceha01,Harry Rice,L,R,1923,1933,10
riceji01,Jim Rice,R,R,1974,1989,16
ricesa01,Sam Rice,L,R,1915,1934,20
richabo01,Bobby Richardson,R,R,1955,1966,12
richacl01,Clayton Richard,L,L,2008,2019,11
richada01,Danny Richardson,R,R,1884,1894,11
richaga01,Garrett Richards,R,R,2011,2020,10
richaha01,Hardy Richardson,R,R,1879,1892,14
richajr01,J. R. Richard,R,R,1971,1980,10
richepe01,Pete Richert,L,L,1962,1974,13
riddlel01,Elmer Riddle,R,R,1939,1949,10
ridzist01,Steve Ridzik,R,R,1950,1966,12
riggsle01,Lew Riggs,L,R,1934,1946,10
righeda01,Dave Righetti,L,L,1979,1995,16
rijojo01,Jose Rijo,R,R,1984,2002,14
rincoju01,Juan Rincon,R,R,2001,2010,10
rincori01,Ricardo Rincon,L,L,1997,2008,11
ringji01,Jimmy Ring,R,R,1917,1928,12
riosal01,Alex Rios,R,R,2004,2015,12
ripkebi01,Billy Ripken,R,R,1987,1998,12
ripkeca01,Cal Ripken,R,R,1981,2001,21
riskeda01,David Riske,R,R,1999,2010,11
ritchcl01,Claude Ritchey,B,R,1897,1909,13
riverji01,Jim Rivera,L,L,1952,1961,10
riverju01,Juan Rivera,R,R,2001,2012,12
riverlu01,Luis Rivera,R,R,1986,1998,11
riverma01,Mariano Rivera,R,R,1995,2013,19
rivermi01,Mickey Rivers,L,L,1970,1984,15
riverre01,Rene Rivera,R,R,2004,2020,12
rixeyep01,Eppa Rixey,R,L,1912,1933,21
rizzoan01,Anthony Rizzo,L,L,2011,2020,10
rizzuph01,Phil Rizzuto,R,R,1941,1956,13
roberbi01,Bip Roberts,B,R,1986,1998,12
roberbo01,Bob Robertson,R,R,1967,1979,11
